; CSV, generated by libsigrok4DSL 0.2.0 on Fri Jul 28 23:30:36 2023
; Channels (4/16)
; Sample rate: 50 MHz
; Sample count: 25.960 M Samples
Time(s), XSTL, D0, D1, SPV
0.00690038,0,0,1,1
0.00690046,1,0,1,1
0.00691288,1,0,0,1
0.0069147,0,0,0,1
0.0069148,1,0,0,1
0.00692904,0,0,0,1
0.00692912,1,0,0,1
0.00694338,0,0,0,1
0.00694346,1,0,0,1
0.0069577,0,0,0,1
0.00695772,0,0,1,1
0.0069578,1,0,1,1
0.0069702,1,0,0,1
0.00697204,0,0,0,1
0.00697212,1,0,0,1
0.00698638,0,0,0,1
0.00698646,1,0,0,1
0.0070007,0,0,0,1
0.0070008,1,0,0,1
0.00701504,0,0,0,1
0.00701512,1,0,0,1
0.00702938,0,0,0,1
0.00702946,1,0,0,1
0.0070437,0,0,0,1
0.0070438,1,0,0,1
0.00705804,0,0,0,1
0.00705812,1,0,0,1
0.00707238,0,0,0,1
0.00707246,1,0,0,1
0.0070867,0,0,0,1
0.0070868,1,0,0,1
0.00710104,0,1,0,1
0.00710112,1,1,0,1
0.00711354,1,0,0,1
0.00711538,0,0,0,1
0.00711546,1,0,0,1
0.0071297,0,0,0,1
0.0071298,1,0,0,1
0.00714404,0,0,0,1
0.00714412,1,0,0,1
0.00715838,0,0,1,1
0.00715846,1,0,1,1
0.00717088,1,0,0,1
0.0071727,0,0,1,1
0.00717278,1,0,1,1
0.0071852,1,0,0,1
0.00718704,0,0,0,1
0.00718712,1,0,0,1
0.00720138,0,0,0,1
0.00720146,1,0,0,1
0.0072157,0,0,0,1
0.00721578,1,0,0,1
0.00723004,0,0,1,1
0.00723012,1,0,1,1
0.00724254,1,0,0,1
0.00724436,0,0,0,1
0.00724446,1,0,0,1
0.0072587,0,0,0,1
0.00725878,1,0,0,1
0.00727304,0,0,0,1
0.00727312,1,0,0,1
0.00728736,0,0,0,1
0.00728746,1,0,0,1
0.0073017,0,0,0,1
0.00730178,1,0,0,1
0.00731604,0,0,0,1
0.00731612,1,0,0,1
0.00733036,0,0,0,1
0.00733046,1,0,0,1
0.0073447,0,0,0,1
0.00734478,1,0,0,1
0.00735904,0,0,0,1
0.00735912,1,0,0,1
0.00737336,0,0,0,1
0.00737346,1,0,0,1
0.0073877,0,0,1,1
0.00738778,1,0,1,1
0.0074002,1,0,0,1
0.00740204,0,0,1,1
0.00740212,1,0,1,1
0.00741454,1,0,0,1
0.00741636,0,0,0,1
0.00741646,1,0,0,1
0.0074307,0,0,0,1
0.00743078,1,0,0,1
0.00744504,0,0,0,1
0.00744512,1,0,0,1
0.00745936,0,0,1,1
0.00745946,1,0,1,1
0.00747186,1,0,0,1
0.0074737,0,0,0,1
0.00747378,1,0,0,1
0.00748804,0,0,0,1
0.00748812,1,0,0,1
0.00750236,0,0,0,1
0.00750246,1,0,0,1
0.0075167,0,0,0,1
0.00751678,1,0,0,1
0.00753104,0,0,0,1
0.00753112,1,0,0,1
0.00754536,0,0,0,1
0.00754544,1,0,0,1
0.0075597,0,0,0,1
0.00755978,1,0,0,1
0.00757404,0,0,0,1
0.00757412,1,0,0,1
0.00758836,0,0,0,1
0.00758844,1,0,0,1
0.0076027,0,0,0,1
0.00760278,1,0,0,1
0.00761702,0,0,0,1
0.00761704,0,0,1,1
0.00761712,1,0,1,1
0.00762954,1,0,0,1
0.00763136,0,0,1,1
0.00763144,1,0,1,1
0.00764386,1,0,0,1
0.0076457,0,0,0,1
0.00764578,1,0,0,1
0.00766002,0,0,0,1
0.00766012,1,0,0,1
0.00767436,0,0,0,1
0.00767444,1,0,0,1
0.0076887,0,0,1,1
0.00768878,1,0,1,1
0.0077012,1,0,0,1
0.00770302,0,0,0,1
0.00770312,1,0,0,1
0.00771736,0,0,0,1
0.00771744,1,0,0,1
0.0077317,0,0,0,1
0.00773178,1,0,0,1
0.00774602,0,0,0,1
0.00774612,1,0,0,1
0.00776036,0,0,0,1
0.00776044,1,0,0,1
0.0077747,0,0,0,1
0.00777478,1,0,0,1
0.00778902,0,0,0,1
0.00778912,1,0,0,1
0.00780336,0,0,0,1
0.00780344,1,0,0,1
0.0078177,0,0,0,1
0.00781778,1,0,0,1
0.00783202,0,0,0,1
0.00783212,1,0,0,1
0.00784636,0,0,1,1
0.00784644,1,0,1,1
0.00785886,1,0,0,1
0.0078607,0,0,1,1
0.00786078,1,0,1,1
0.0078732,1,0,0,1
0.00787502,0,0,0,1
0.00787512,1,0,0,1
0.00788936,0,0,0,1
0.00788944,1,0,0,1
0.0079037,0,0,0,1
0.00790378,1,0,0,1
0.00791802,0,0,0,1
0.0079181,1,0,0,1
0.00793236,0,0,0,1
0.00793244,1,0,0,1
0.0079467,0,0,0,1
0.00794678,1,0,0,1
0.00796102,0,0,0,1
0.0079611,1,0,0,1
0.00797536,0,0,0,1
0.00797544,1,0,0,1
0.0079897,0,0,0,1
0.00798978,1,0,0,1
0.00800402,0,0,0,1
0.0080041,1,0,0,1
0.00801836,0,0,0,1
0.00801844,1,0,0,1
0.00803268,0,0,0,1
0.00803278,1,0,0,1
0.00804702,0,0,0,1
0.0080471,1,0,0,1
0.00806136,0,0,0,1
0.00806144,1,0,0,1
0.00807568,0,0,0,1
0.0080757,0,0,1,1
0.00807578,1,0,1,1
0.00808818,1,0,0,1
0.00809002,0,0,1,1
0.0080901,1,0,1,1
0.00810252,1,0,0,1
0.00810436,0,0,0,1
0.00810444,1,0,0,1
0.00811868,0,0,0,1
0.00811878,1,0,0,1
0.00813302,0,0,0,1
0.0081331,1,0,0,1
0.00814736,0,0,1,1
0.00814744,1,0,1,1
0.00815986,1,0,0,1
0.00816168,0,0,0,1
0.0081617,0,0,1,1
0.00816178,1,0,1,1
0.00817418,1,0,0,1
0.00817602,0,0,0,1
0.0081761,1,0,0,1
0.00819036,0,0,0,1
0.00819044,1,0,0,1
0.00820468,0,0,0,1
0.00820478,1,0,0,1
0.00821902,0,0,0,1
0.0082191,1,0,0,1
0.00823336,0,0,0,1
0.00823344,1,0,0,1
0.00824768,0,0,0,1
0.00824776,1,0,0,1
0.00826202,0,0,0,1
0.0082621,1,0,0,1
0.00827636,0,0,0,1
0.00827644,1,0,0,1
0.00829068,0,0,0,1
0.00829076,1,0,0,1
0.00830502,0,0,1,1
0.0083051,1,0,1,1
0.00831752,1,0,0,1
0.00831936,0,0,1,1
0.00831944,1,0,1,1
0.00833186,1,0,0,1
0.00833368,0,0,0,1
0.00833376,1,0,0,1
0.00834802,0,0,0,1
0.0083481,1,0,0,1
0.00836234,0,0,0,1
0.00836244,1,0,0,1
0.00837668,0,0,1,1
0.00837676,1,0,1,1
0.00838918,1,0,0,1
0.00839102,0,0,1,1
0.0083911,1,0,1,1
0.00840352,1,0,0,1
0.00840534,0,0,0,1
0.00840544,1,0,0,1
0.00841968,0,0,0,1
0.00841976,1,0,0,1
0.00843402,0,0,0,1
0.0084341,1,0,0,1
0.00844834,0,0,0,1
0.00844844,1,0,0,1
0.00846268,0,0,0,1
0.00846276,1,0,0,1
0.00847702,0,0,0,1
0.0084771,1,0,0,1
0.00849134,0,0,0,1
0.00849144,1,0,0,1
0.00850568,0,0,0,1
0.00850576,1,0,0,1
0.00852002,0,0,0,1
0.0085201,1,0,0,1
0.00853434,0,0,0,1
0.00853444,1,0,0,1
0.00854868,0,0,0,1
0.00854876,1,0,0,1
0.00856302,0,0,0,1
0.0085631,1,0,0,1
0.00857734,0,0,0,1
0.00857744,1,0,0,1
0.00859168,0,0,0,1
0.00859176,1,0,0,1
0.00860602,0,0,0,1
0.0086061,1,0,0,1
0.00862034,0,0,0,1
0.00862044,1,0,0,1
0.00863468,0,0,0,1
0.00863476,1,0,0,1
0.00864902,0,0,0,1
0.0086491,1,0,0,1
0.00866334,0,0,0,1
0.00866342,1,0,0,1
0.00867768,0,0,0,1
0.00867776,1,0,0,1
0.00869202,0,0,0,1
0.0086921,1,0,0,1
0.00870634,0,1,0,1
0.00870642,1,1,0,1
0.00871884,1,0,0,1
0.00872068,0,0,0,1
0.00872076,1,0,0,1
0.008735,0,0,0,1
0.0087351,1,0,0,1
0.00874934,0,0,0,1
0.00874942,1,0,0,1
0.00876368,0,0,0,1
0.00876376,1,0,0,1
0.008778,0,0,0,1
0.0087781,1,0,0,1
0.00879234,0,0,0,1
0.00879242,1,0,0,1
0.00880668,0,0,0,1
0.00880676,1,0,0,1
0.008821,0,0,0,1
0.0088211,1,0,0,1
0.00883534,0,0,0,1
0.00883542,1,0,0,1
0.00884968,0,0,0,1
0.00884976,1,0,0,1
0.008864,0,0,0,1
0.0088641,1,0,0,1
0.00887834,0,0,0,1
0.00887842,1,0,0,1
0.00889268,0,0,0,1
0.00889276,1,0,0,1
0.008907,0,0,0,1
0.0089071,1,0,0,1
0.00892134,0,0,0,1
0.00892142,1,0,0,1
0.00893568,0,0,0,1
0.00893576,1,0,0,1
0.00895,0,0,0,1
0.0089501,1,0,0,1
0.00896434,0,0,0,1
0.00896442,1,0,0,1
0.00897868,0,0,0,1
0.00897876,1,0,0,1
0.008993,0,0,0,1
0.00899308,1,0,0,1
0.00900734,0,0,0,1
0.00900742,1,0,0,1
0.00902168,0,0,0,1
0.00902176,1,0,0,1
0.009036,0,0,0,1
0.00903608,1,0,0,1
0.00905034,0,0,0,1
0.00905042,1,0,0,1
0.00906468,0,0,0,1
0.00906476,1,0,0,1
0.009079,0,0,0,1
0.00907908,1,0,0,1
0.00909334,0,0,0,1
0.00909342,1,0,0,1
0.00910766,0,0,0,1
0.00910776,1,0,0,1
0.009122,0,0,0,1
0.00912208,1,0,0,1
0.00913634,0,0,0,1
0.00913642,1,0,0,1
0.00915066,0,0,0,1
0.00915076,1,0,0,1
0.009165,0,0,0,1
0.00916508,1,0,0,1
0.00917934,0,0,0,1
0.00917942,1,0,0,1
0.00919366,0,0,0,1
0.00919376,1,0,0,1
0.009208,0,0,0,1
0.00920808,1,0,0,1
0.00922234,0,0,0,1
0.00922242,1,0,0,1
0.00923666,0,0,0,1
0.00923676,1,0,0,1
0.009251,0,0,0,1
0.00925108,1,0,0,1
0.00926534,0,0,0,1
0.00926542,1,0,0,1
0.00927966,0,0,0,1
0.00927976,1,0,0,1
0.009294,0,0,0,1
0.00929408,1,0,0,1
0.00930834,0,0,0,1
0.00930842,1,0,0,1
0.00932266,0,0,0,1
0.00932276,1,0,0,1
0.009337,0,0,0,1
0.00933708,1,0,0,1
0.00935134,0,0,0,1
0.00935142,1,0,0,1
0.00936566,0,0,0,1
0.00936574,1,0,0,1
0.00938,0,0,0,1
0.00938008,1,0,0,1
0.00939434,0,0,0,1
0.00939442,1,0,0,1
0.00940866,0,0,0,1
0.00940874,1,0,0,1
0.009423,0,0,0,1
0.00942308,1,0,0,1
