; CSV, generated by libsigrok4DSL 0.2.0 on Wed Jul 26 21:57:37 2023
; Channels (4/16)
; Sample rate: 50 MHz
; Sample count: 65.29120 M Samples
Time(s), XSTL, D0, D1, SPV
0,1,0,0,1
0.48756402,1,0,0,0
0.4875709,1,0,0,1
0.48758864,0,1,0,1
0.48758868,1,1,0,1
0.48759464,1,0,0,1
0.48759552,0,0,1,1
0.48759556,1,0,1,1
0.48760152,1,0,0,1
0.4876024,0,0,1,1
0.48760244,1,0,1,1
0.4876084,1,0,0,1
0.48760928,0,1,0,1
0.48760932,1,1,0,1
0.48761528,1,0,0,1
0.48761616,0,0,0,1
0.4876162,1,0,0,1
0.48762304,0,0,0,1
0.48762308,1,0,0,1
0.48762992,0,0,0,1
0.48762996,1,0,0,1
0.4876368,0,0,0,1
0.48763684,1,0,0,1
0.48764368,0,0,0,1
0.48764372,1,0,0,1
0.48765056,0,0,0,1
0.4876506,1,0,0,1
0.48765744,0,0,0,1
0.48765748,1,0,0,1
0.48766432,0,0,0,1
0.48766436,1,0,0,1
0.4876712,0,0,0,1
0.48767124,1,0,0,1
0.48767808,0,0,0,1
0.48767812,1,0,0,1
0.48768496,0,0,1,1
0.487685,1,0,1,1
0.48769096,1,0,0,1
0.48769184,0,0,0,1
0.48769188,1,0,0,1
0.48769872,0,0,0,1
0.48769876,1,0,0,1
0.4877056,0,0,0,1
0.48770564,1,0,0,1
0.48771248,0,0,0,1
0.48771252,1,0,0,1
0.48771936,0,0,0,1
0.4877194,1,0,0,1
0.48772624,0,0,0,1
0.48772628,1,0,0,1
0.48773312,0,0,0,1
0.48773316,1,0,0,1
0.48774,0,0,0,1
0.48774004,1,0,0,1
0.48774688,0,0,0,1
0.48774692,1,0,0,1
0.48775376,0,0,0,1
0.4877538,1,0,0,1
0.48776064,0,0,0,1
0.48776068,1,0,0,1
0.48776752,0,0,0,1
0.48776756,1,0,0,1
0.4877744,0,0,0,1
0.48777444,1,0,0,1
0.48778128,0,0,0,1
0.48778132,1,0,0,1
0.48778816,0,0,0,1
0.4877882,1,0,0,1
0.48779504,0,0,0,1
0.48779508,1,0,0,1
0.48780192,0,0,1,1
0.48780196,1,0,1,1
0.48780792,1,0,0,1
0.4878088,0,0,0,1
0.48780884,1,0,0,1
0.48781568,0,0,0,1
0.48781572,1,0,0,1
0.48782256,0,0,0,1
0.4878226,1,0,0,1
0.48782944,0,0,0,1
0.48782948,1,0,0,1
0.48783632,0,0,0,1
0.48783636,1,0,0,1
0.4878432,0,0,0,1
0.48784324,1,0,0,1
0.48785008,0,0,0,1
0.48785012,1,0,0,1
0.48785696,0,0,0,1
0.487857,1,0,0,1
0.48786384,0,0,0,1
0.48786388,1,0,0,1
0.48787072,0,0,0,1
0.48787076,1,0,0,1
0.4878776,0,0,0,1
0.48787764,1,0,0,1
0.48788448,0,0,0,1
0.48788452,1,0,0,1
0.48789136,0,0,0,1
0.4878914,1,0,0,1
0.48789824,0,0,0,1
0.48789828,1,0,0,1
0.48790512,0,0,0,1
0.48790516,1,0,0,1
0.487912,0,0,0,1
0.48791204,1,0,0,1
0.48791888,0,0,0,1
0.48791892,1,0,0,1
0.48792576,0,0,0,1
0.4879258,1,0,0,1
0.48793264,0,0,0,1
0.48793268,1,0,0,1
0.48793952,0,0,0,1
0.48793956,1,0,0,1
0.4879464,0,0,0,1
0.48794644,1,0,0,1
0.48795328,0,0,0,1
0.48795332,1,0,0,1
0.48796016,0,0,0,1
0.4879602,1,0,0,1
0.48796704,0,0,0,1
0.48796708,1,0,0,1
0.48797392,0,0,0,1
0.48797396,1,0,0,1
0.4879808,0,0,0,1
0.48798084,1,0,0,1
0.48798768,0,0,0,1
0.48798772,1,0,0,1
0.48799456,0,0,0,1
0.4879946,1,0,0,1
0.48800144,0,0,0,1
0.48800148,1,0,0,1
0.48800832,0,0,0,1
0.48800836,1,0,0,1
0.4880152,0,0,0,1
0.48801524,1,0,0,1
0.48802208,0,0,0,1
0.48802212,1,0,0,1
0.48802896,0,0,0,1
0.488029,1,0,0,1
0.48803584,0,0,0,1
0.48803588,1,0,0,1
0.48804272,0,0,0,1
0.48804276,1,0,0,1
0.4880496,0,0,0,1
0.48804964,1,0,0,1
0.48805648,0,0,0,1
0.48805652,1,0,0,1
0.48806336,0,0,0,1
0.4880634,1,0,0,1
0.48807024,0,0,0,1
0.48807028,1,0,0,1
0.48807712,0,0,0,1
0.48807716,1,0,0,1
0.488084,0,0,0,1
0.48808404,1,0,0,1
0.48809088,0,0,0,1
0.48809092,1,0,0,1
0.48809776,0,0,0,1
0.4880978,1,0,0,1
0.48810464,0,0,0,1
0.48810468,1,0,0,1
0.48811152,0,0,1,1
0.48811156,1,0,1,1
0.48811752,1,0,0,1
0.4881184,0,0,0,1
0.48811844,1,0,0,1
0.48812528,0,0,0,1
0.48812532,1,0,0,1
0.48813216,0,0,0,1
0.4881322,1,0,0,1
0.48813904,0,0,0,1
0.48813908,1,0,0,1
0.48814592,0,0,0,1
0.48814596,1,0,0,1
0.4881528,0,0,0,1
0.48815284,1,0,0,1
0.48815968,0,0,0,1
0.48815972,1,0,0,1
0.48816656,0,0,0,1
0.4881666,1,0,0,1
0.48817344,0,0,0,1
0.48817348,1,0,0,1
0.48818032,0,0,0,1
0.48818036,1,0,0,1
0.4881872,0,0,0,1
0.48818724,1,0,0,1
0.48819408,0,0,0,1
0.48819412,1,0,0,1
0.48820096,0,0,0,1
0.488201,1,0,0,1
0.48820784,0,0,0,1
0.48820788,1,0,0,1
0.48821472,0,0,0,1
0.48821476,1,0,0,1
0.4882216,0,0,1,1
0.48822164,1,0,1,1
0.4882276,1,0,0,1
0.48822848,0,0,0,1
0.48822852,1,0,0,1
0.48823536,0,0,0,1
0.4882354,1,0,0,1
0.48824224,0,0,0,1
0.48824228,1,0,0,1
0.48824912,0,0,0,1
0.48824916,1,0,0,1
0.488256,0,0,0,1
0.48825604,1,0,0,1
0.48826288,0,0,0,1
0.48826292,1,0,0,1
0.48826976,0,0,0,1
0.4882698,1,0,0,1
0.48827664,0,0,0,1
0.48827668,1,0,0,1
0.48828352,0,0,0,1
0.48828356,1,0,0,1
0.4882904,0,0,0,1
0.48829044,1,0,0,1
0.48829728,0,0,0,1
0.48829732,1,0,0,1
0.48830416,0,0,0,1
0.4883042,1,0,0,1
0.48831104,0,0,0,1
0.48831108,1,0,0,1
0.48831792,0,0,0,1
0.48831796,1,0,0,1
0.4883248,0,0,0,1
0.48832484,1,0,0,1
0.48833168,0,0,0,1
0.48833172,1,0,0,1
0.48833856,0,0,0,1
0.4883386,1,0,0,1
0.48834544,0,0,0,1
0.48834548,1,0,0,1
0.48835232,0,0,0,1
0.48835236,1,0,0,1
0.4883592,0,0,0,1
0.48835924,1,0,0,1
0.48836608,0,0,0,1
0.48836612,1,0,0,1
0.48837296,0,0,0,1
0.488373,1,0,0,1
0.48837984,0,0,0,1
0.48837988,1,0,0,1
0.48838672,0,0,0,1
0.48838676,1,0,0,1
0.4883936,0,0,0,1
0.48839364,1,0,0,1
0.48840048,0,0,0,1
0.48840052,1,0,0,1
0.48840736,0,0,0,1
0.4884074,1,0,0,1
0.48841424,0,0,0,1
0.48841428,1,0,0,1
0.48842112,0,0,0,1
0.48842116,1,0,0,1
0.488428,0,0,0,1
0.48842804,1,0,0,1
0.48843488,0,0,0,1
0.48843492,1,0,0,1
0.48844176,0,0,0,1
0.4884418,1,0,0,1
0.48844864,0,0,0,1
0.48844868,1,0,0,1
0.48845552,0,0,0,1
0.48845556,1,0,0,1
0.4884624,0,0,0,1
0.48846244,1,0,0,1
0.48846928,0,0,0,1
0.48846932,1,0,0,1
0.48847616,0,0,0,1
0.4884762,1,0,0,1
0.48848304,0,0,0,1
0.48848308,1,0,0,1
0.48848992,0,0,0,1
0.48848996,1,0,0,1
0.4884968,0,0,0,1
0.48849684,1,0,0,1
0.48850368,0,0,0,1
0.48850372,1,0,0,1
0.48851056,0,0,0,1
0.4885106,1,0,0,1
0.48851744,0,0,0,1
0.48851748,1,0,0,1
0.48852432,0,0,0,1
0.48852436,1,0,0,1
0.4885312,0,0,0,1
0.48853124,1,0,0,1
0.48853808,0,0,0,1
0.48853812,1,0,0,1
0.48854496,0,0,0,1
0.488545,1,0,0,1
0.48855184,0,0,0,1
0.48855188,1,0,0,1
0.48855872,0,0,1,1
0.48855876,1,0,1,1
0.48856472,1,0,0,1
0.4885656,0,0,0,1
0.48856564,1,0,0,1
0.48857248,0,0,0,1
0.48857252,1,0,0,1
0.48857936,0,0,0,1
0.4885794,1,0,0,1
0.48858624,0,0,0,1
0.48858628,1,0,0,1
0.48859312,0,0,0,1
0.48859316,1,0,0,1
0.4886,0,0,0,1
0.48860004,1,0,0,1
0.48860688,0,0,0,1
0.48860692,1,0,0,1
0.48861376,0,0,0,1
0.4886138,1,0,0,1
0.48862064,0,0,0,1
0.48862068,1,0,0,1
0.48862752,0,0,0,1
0.48862756,1,0,0,1
0.4886344,0,0,0,1
0.48863444,1,0,0,1
0.48864128,0,0,0,1
0.48864132,1,0,0,1
0.48864816,0,0,0,1
0.4886482,1,0,0,1
0.48865504,0,0,0,1
0.48865508,1,0,0,1
0.48866192,0,0,0,1
0.48866196,1,0,0,1
0.4886688,0,0,0,1
0.48866884,1,0,0,1
0.48867568,0,0,0,1
0.48867572,1,0,0,1
0.48868256,0,0,0,1
0.4886826,1,0,0,1
0.48868944,0,0,0,1
0.48868948,1,0,0,1
0.48869632,0,0,0,1
0.48869636,1,0,0,1
0.4887032,0,0,0,1
0.48870324,1,0,0,1
0.48871008,0,0,0,1
0.48871012,1,0,0,1
0.48871696,0,0,0,1
0.488717,1,0,0,1
0.48872384,0,0,0,1
0.48872388,1,0,0,1
0.48873072,0,0,0,1
0.48873076,1,0,0,1
0.4887376,0,0,0,1
0.48873764,1,0,0,1
0.48874448,0,0,0,1
0.48874452,1,0,0,1
0.48875136,0,0,0,1
0.4887514,1,0,0,1
0.48875824,0,0,0,1
0.48875828,1,0,0,1
0.48876512,0,0,0,1
0.48876516,1,0,0,1
0.488772,0,0,0,1
0.48877204,1,0,0,1
0.48877888,0,0,0,1
0.48877892,1,0,0,1
0.48878576,0,0,0,1
0.4887858,1,0,0,1
0.48879264,0,0,0,1
0.48879268,1,0,0,1
0.48879952,0,0,0,1
0.48879956,1,0,0,1
0.4888064,0,0,0,1
0.48880644,1,0,0,1
0.48881328,0,0,0,1
0.48881332,1,0,0,1
0.48882016,0,0,0,1
0.4888202,1,0,0,1
0.48882704,0,0,0,1
0.48882708,1,0,0,1
0.48883392,0,0,0,1
0.48883396,1,0,0,1
0.4888408,0,0,0,1
0.48884084,1,0,0,1
0.48884768,0,0,0,1
0.48884772,1,0,0,1
0.48885456,0,0,0,1
0.4888546,1,0,0,1
0.48886144,0,0,0,1
0.48886148,1,0,0,1
0.48886832,0,0,0,1
0.48886836,1,0,0,1
0.4888752,0,0,0,1
0.48887524,1,0,0,1
0.48888208,0,0,0,1
0.48888212,1,0,0,1
0.48888896,0,0,0,1
0.488889,1,0,0,1
0.48889584,0,0,0,1
0.48889588,1,0,0,1
0.48890272,0,0,0,1
0.48890276,1,0,0,1
0.4889096,0,0,0,1
0.48890964,1,0,0,1
0.48891648,0,0,0,1
0.48891652,1,0,0,1
