; CSV, generated by libsigrok4DSL 0.2.0 on Wed Jul 26 21:36:55 2023
; Channels (4/16)
; Sample rate: 50 MHz
; Sample count: 96.43008 M Samples
Time(s), XSTL, D0, D1, SPV
0,1,0,0,1
0.5573973,1,0,0,0
0.55740418,1,0,0,1
0.55742192,0,1,0,1
0.55742196,1,1,0,1
0.55742792,1,0,0,1
0.5574288,0,0,1,1
0.55742884,1,0,1,1
0.5574348,1,0,0,1
0.55743568,0,0,1,1
0.55743572,1,0,1,1
0.55744168,1,0,0,1
0.55744256,0,1,0,1
0.5574426,1,1,0,1
0.55744856,1,0,0,1
0.55744944,0,0,0,1
0.55744948,1,0,0,1
0.55745632,0,0,1,1
0.55745636,1,0,1,1
0.55746232,1,0,0,1
0.5574632,0,0,0,1
0.55746324,1,0,0,1
0.55747008,0,1,0,1
0.55747012,1,1,0,1
0.55747608,1,0,0,1
0.55747696,0,1,0,1
0.557477,1,1,0,1
0.55748296,1,0,0,1
0.55748384,0,1,0,1
0.55748388,1,1,0,1
0.55748984,1,0,0,1
0.55749072,0,0,0,1
0.55749076,1,0,0,1
0.5574976,0,0,0,1
0.55749764,1,0,0,1
0.55750448,0,0,0,1
0.55750452,1,0,0,1
0.55751136,0,0,0,1
0.5575114,1,0,0,1
0.55751824,0,0,0,1
0.55751828,1,0,0,1
0.55752512,0,0,0,1
0.55752516,1,0,0,1
0.557532,0,0,0,1
0.55753204,1,0,0,1
0.55753888,0,0,0,1
0.55753892,1,0,0,1
0.55754576,0,0,0,1
0.5575458,1,0,0,1
0.55755264,0,0,0,1
0.55755268,1,0,0,1
0.55755952,0,0,0,1
0.55755956,1,0,0,1
0.5575664,0,0,0,1
0.55756644,1,0,0,1
0.55757328,0,0,0,1
0.55757332,1,0,0,1
0.55758016,0,0,0,1
0.5575802,1,0,0,1
0.55758704,0,0,0,1
0.55758708,1,0,0,1
0.55759392,0,0,0,1
0.55759396,1,0,0,1
0.5576008,0,0,0,1
0.55760084,1,0,0,1
0.55760768,0,0,0,1
0.55760772,1,0,0,1
0.55761456,0,0,0,1
0.5576146,1,0,0,1
0.55762144,0,0,0,1
0.55762148,1,0,0,1
0.55762832,0,0,1,1
0.55762836,1,0,1,1
0.55763432,1,0,0,1
0.5576352,0,0,1,1
0.55763524,1,0,1,1
0.5576412,1,0,0,1
0.55764208,0,0,0,1
0.55764212,1,0,0,1
0.55764896,0,0,0,1
0.557649,1,0,0,1
0.55765584,0,0,0,1
0.55765588,1,0,0,1
0.55766272,0,0,0,1
0.55766276,1,0,0,1
0.5576696,0,0,0,1
0.55766964,1,0,0,1
0.55767648,0,0,0,1
0.55767652,1,0,0,1
0.55768336,0,0,0,1
0.5576834,1,0,0,1
0.55769024,0,0,0,1
0.55769028,1,0,0,1
0.55769712,0,0,0,1
0.55769716,1,0,0,1
0.557704,0,0,0,1
0.55770404,1,0,0,1
0.55771088,0,0,0,1
0.55771092,1,0,0,1
0.55771776,0,0,0,1
0.5577178,1,0,0,1
0.55772464,0,0,0,1
0.55772468,1,0,0,1
0.55773152,0,0,0,1
0.55773156,1,0,0,1
0.5577384,0,0,0,1
0.55773844,1,0,0,1
0.55774528,0,0,0,1
0.55774532,1,0,0,1
0.55775216,0,0,0,1
0.5577522,1,0,0,1
0.55775904,0,0,0,1
0.55775908,1,0,0,1
0.55776592,0,0,0,1
0.55776596,1,0,0,1
0.5577728,0,0,0,1
0.55777284,1,0,0,1
0.55777968,0,0,0,1
0.55777972,1,0,0,1
0.55778656,0,0,0,1
0.5577866,1,0,0,1
0.55779344,0,0,0,1
0.55779348,1,0,0,1
0.55780032,0,0,0,1
0.55780036,1,0,0,1
0.5578072,0,0,0,1
0.55780724,1,0,0,1
0.55781408,0,0,0,1
0.55781412,1,0,0,1
0.55782096,0,0,0,1
0.557821,1,0,0,1
0.55782784,0,0,0,1
0.55782788,1,0,0,1
0.55783472,0,0,0,1
0.55783476,1,0,0,1
0.5578416,0,0,0,1
0.55784164,1,0,0,1
0.55784848,0,0,0,1
0.55784852,1,0,0,1
0.55785536,0,0,0,1
0.5578554,1,0,0,1
0.55786224,0,0,0,1
0.55786228,1,0,0,1
0.55786912,0,0,0,1
0.55786916,1,0,0,1
0.557876,0,0,0,1
0.55787604,1,0,0,1
0.55788288,0,0,0,1
0.55788292,1,0,0,1
0.55788976,0,0,0,1
0.5578898,1,0,0,1
0.55789664,0,0,0,1
0.55789668,1,0,0,1
0.55790352,0,0,0,1
0.55790356,1,0,0,1
0.5579104,0,0,0,1
0.55791044,1,0,0,1
0.55791728,0,0,0,1
0.55791732,1,0,0,1
0.55792416,0,0,0,1
0.5579242,1,0,0,1
0.55793104,0,0,0,1
0.55793108,1,0,0,1
0.55793792,0,0,0,1
0.55793796,1,0,0,1
0.5579448,0,0,0,1
0.55794484,1,0,0,1
0.55795168,0,0,0,1
0.55795172,1,0,0,1
0.55795856,0,0,0,1
0.5579586,1,0,0,1
0.55796544,0,0,0,1
0.55796548,1,0,0,1
0.55797232,0,0,0,1
0.55797236,1,0,0,1
0.5579792,0,0,0,1
0.55797924,1,0,0,1
0.55798608,0,0,0,1
0.55798612,1,0,0,1
0.55799296,0,0,0,1
0.557993,1,0,0,1
0.55799984,0,0,0,1
0.55799988,1,0,0,1
0.55800672,0,0,0,1
0.55800676,1,0,0,1
0.5580136,0,0,0,1
0.55801364,1,0,0,1
0.55802048,0,0,0,1
0.55802052,1,0,0,1
0.55802736,0,0,0,1
0.5580274,1,0,0,1
0.55803424,0,0,0,1
0.55803428,1,0,0,1
0.55804112,0,0,0,1
0.55804116,1,0,0,1
0.558048,0,0,0,1
