; CSV, generated by libsigrok4DSL 0.2.0 on Wed Jul 26 22:47:19 2023
; Channels (4/16)
; Sample rate: 50 MHz
; Sample count: 50.896 M Samples
Time(s), XSTL, D0, D1, SPV
0.01144184,0,0,0,1
0.01144194,1,0,0,1
0.01145618,0,0,0,1
0.01145626,1,0,0,1
0.01147052,0,0,0,1
0.0114706,1,0,0,1
0.01148484,0,0,0,1
0.01148492,1,0,0,1
0.01149918,0,0,0,1
0.01149926,1,0,0,1
0.01151352,0,0,0,1
0.0115136,1,0,0,1
0.01152784,0,0,0,1
0.01152792,1,0,0,1
0.01154218,0,0,0,1
0.01154226,1,0,0,1
0.0115565,0,0,0,1
0.0115566,1,0,0,1
0.01157084,0,0,0,1
0.01157092,1,0,0,1
0.01158518,0,0,0,1
0.01158526,1,0,0,1
0.0115995,0,0,0,1
0.0115996,1,0,0,1
0.01161384,0,0,0,1
0.01161392,1,0,0,1
0.01162818,0,0,0,1
0.01162826,1,0,0,1
0.0116425,0,0,0,1
0.01164252,0,0,1,1
0.0116426,1,0,1,1
0.011655,1,0,0,1
0.01165684,0,0,0,1
0.01165692,1,0,0,1
0.01167118,0,0,0,1
0.01167126,1,0,0,1
0.0116855,0,0,0,1
0.0116856,1,0,0,1
0.01169984,0,0,0,1
0.01169992,1,0,0,1
0.01171418,0,0,0,1
0.01171426,1,0,0,1
0.0117285,0,0,0,1
0.0117286,1,0,0,1
0.01174284,0,0,0,1
0.01174292,1,0,0,1
0.01175718,0,0,0,1
0.01175726,1,0,0,1
0.0117715,0,0,0,1
0.0117716,1,0,0,1
0.01178584,0,0,0,1
0.01178592,1,0,0,1
0.01180018,0,0,0,1
0.01180026,1,0,0,1
0.0118145,0,0,0,1
0.0118146,1,0,0,1
0.01182884,0,0,0,1
0.01182892,1,0,0,1
0.01184318,0,0,0,1
0.01184326,1,0,0,1
0.0118575,0,0,0,1
0.0118576,1,0,0,1
0.01187184,0,0,1,1
0.01187192,1,0,1,1
0.01188434,1,0,0,1
0.01188618,0,0,0,1
0.01188626,1,0,0,1
0.0119005,0,0,0,1
0.01190058,1,0,0,1
0.01191484,0,0,0,1
0.01191492,1,0,0,1
0.01192916,0,0,0,1
0.01192926,1,0,0,1
0.0119435,0,0,0,1
0.01194358,1,0,0,1
0.01195784,0,0,0,1
0.01195792,1,0,0,1
0.01197216,0,0,0,1
0.01197226,1,0,0,1
0.0119865,0,0,0,1
0.01198658,1,0,0,1
0.01200084,0,0,0,1
0.01200092,1,0,0,1
0.01201516,0,0,0,1
0.01201526,1,0,0,1
0.0120295,0,0,0,1
0.01202958,1,0,0,1
0.01204384,0,0,0,1
0.01204392,1,0,0,1
0.01205816,0,0,0,1
0.01205826,1,0,0,1
0.0120725,0,0,0,1
0.01207258,1,0,0,1
0.01208684,0,0,0,1
0.01208692,1,0,0,1
0.01210116,0,0,0,1
0.01210118,0,0,1,1
0.01210126,1,0,1,1
0.01211366,1,0,0,1
0.0121155,0,0,0,1
0.01211558,1,0,0,1
0.01212984,0,0,0,1
0.01212992,1,0,0,1
0.01214416,0,0,0,1
0.01214426,1,0,0,1
0.0121585,0,0,0,1
0.01215858,1,0,0,1
0.01217284,0,0,0,1
0.01217292,1,0,0,1
0.01218716,0,0,0,1
0.01218726,1,0,0,1
0.0122015,0,0,0,1
0.01220158,1,0,0,1
0.01221584,0,0,0,1
0.01221592,1,0,0,1
0.01223016,0,0,0,1
0.01223024,1,0,0,1
0.0122445,0,0,0,1
0.01224458,1,0,0,1
0.01225884,0,0,0,1
0.01225892,1,0,0,1
0.01227316,0,0,0,1
0.01227324,1,0,0,1
0.0122875,0,1,0,1
0.01228758,1,1,0,1
0.0123,1,0,0,1
0.01230184,0,1,0,1
0.01230192,1,1,0,1
0.01231434,1,0,0,1
0.01231616,0,0,0,1
0.01231624,1,0,0,1
0.0123305,0,0,1,1
0.01233058,1,0,1,1
0.012343,1,0,0,1
0.01234482,0,0,0,1
0.01234492,1,0,0,1
0.01235916,0,0,0,1
0.01235924,1,0,0,1
0.0123735,0,0,0,1
0.01237358,1,0,0,1
0.01238782,0,0,0,1
0.01238792,1,0,0,1
0.01240216,0,0,0,1
0.01240224,1,0,0,1
0.0124165,0,0,0,1
0.01241658,1,0,0,1
0.01243082,0,0,0,1
0.01243092,1,0,0,1
0.01244516,0,0,0,1
0.01244524,1,0,0,1
0.0124595,0,0,0,1
0.01245958,1,0,0,1
0.01247382,0,0,0,1
0.01247392,1,0,0,1
0.01248816,0,0,0,1
0.01248824,1,0,0,1
0.0125025,0,0,0,1
0.01250258,1,0,0,1
0.01251682,0,0,0,1
0.01251692,1,0,0,1
0.01253116,0,0,0,1
0.01253124,1,0,0,1
0.0125455,0,0,0,1
0.01254558,1,0,0,1
0.01255982,0,0,0,1
0.01255984,0,1,0,1
0.01255992,1,1,0,1
0.01257232,1,0,0,1
0.01257416,0,0,0,1
0.01257424,1,0,0,1
0.0125885,0,0,0,1
0.01258858,1,0,0,1
0.01260282,0,0,0,1
0.0126029,1,0,0,1
0.01261716,0,0,0,1
0.01261724,1,0,0,1
0.0126315,0,0,0,1
0.01263158,1,0,0,1
0.01264582,0,0,0,1
0.0126459,1,0,0,1
0.01266016,0,0,0,1
0.01266024,1,0,0,1
0.01267448,0,0,0,1
0.01267458,1,0,0,1
0.01268882,0,0,0,1
0.0126889,1,0,0,1
0.01270316,0,1,0,1
0.01270324,1,1,0,1
0.01271566,1,0,0,1
0.01271748,0,0,0,1
0.01271758,1,0,0,1
0.01273182,0,0,0,1
0.0127319,1,0,0,1
0.01274616,0,0,0,1
0.01274624,1,0,0,1
0.01276048,0,0,0,1
0.01276058,1,0,0,1
0.01277482,0,0,0,1
0.0127749,1,0,0,1
0.01278916,0,1,0,1
0.01278924,1,1,0,1
0.01280166,1,0,0,1
0.01280348,0,0,0,1
0.0128035,0,1,0,1
0.01280358,1,1,0,1
0.01281598,1,0,0,1
0.01281782,0,0,0,1
0.0128179,1,0,0,1
0.01283216,0,0,0,1
0.01283224,1,0,0,1
0.01284648,0,0,0,1
0.01284658,1,0,0,1
0.01286082,0,0,0,1
0.0128609,1,0,0,1
0.01287516,0,0,0,1
0.01287524,1,0,0,1
0.01288948,0,0,0,1
0.01288958,1,0,0,1
0.01290382,0,0,0,1
0.0129039,1,0,0,1
0.01291816,0,0,0,1
0.01291824,1,0,0,1
0.01293248,0,0,0,1
0.01293258,1,0,0,1
0.01294682,0,0,0,1
0.0129469,1,0,0,1
0.01296116,0,0,0,1
0.01296124,1,0,0,1
0.01297548,0,0,0,1
0.01297556,1,0,0,1
0.01298982,0,0,0,1
0.0129899,1,0,0,1
0.01300416,0,0,0,1
0.01300424,1,0,0,1
0.01301848,0,0,0,1
0.01301856,1,0,0,1
0.01303282,0,0,0,1
0.0130329,1,0,0,1
0.01304714,0,0,0,1
0.01304716,0,0,1,1
0.01304724,1,0,1,1
0.01305966,1,0,0,1
0.01306148,0,0,1,1
0.01306156,1,0,1,1
0.01307398,1,0,0,1
0.01307582,0,0,0,1
0.0130759,1,0,0,1
0.01309014,0,0,0,1
0.01309024,1,0,0,1
0.01310448,0,0,1,1
0.01310456,1,0,1,1
0.01311698,1,0,0,1
0.01311882,0,0,0,1
0.0131189,1,0,0,1
0.01313314,0,0,0,1
0.01313324,1,0,0,1
0.01314748,0,0,0,1
0.01314756,1,0,0,1
0.01316182,0,0,0,1
0.0131619,1,0,0,1
0.01317614,0,0,0,1
0.01317624,1,0,0,1
0.01319048,0,0,0,1
0.01319056,1,0,0,1
0.01320482,0,0,0,1
0.0132049,1,0,0,1
0.01321914,0,0,0,1
0.01321924,1,0,0,1
0.01323348,0,0,0,1
0.01323356,1,0,0,1
0.01324782,0,1,0,1
0.0132479,1,1,0,1
0.01326032,1,0,0,1
0.01326214,0,0,0,1
0.01326224,1,0,0,1
0.01327648,0,0,0,1
0.01327656,1,0,0,1
0.01329082,0,0,1,1
0.0132909,1,0,1,1
0.01330332,1,0,0,1
0.01330514,0,0,0,1
0.01330516,0,1,0,1
0.01330522,1,1,0,1
0.01331764,1,0,0,1
0.01331948,0,1,0,1
0.01331956,1,1,0,1
0.01333198,1,0,0,1
0.01333382,0,0,0,1
0.0133339,1,0,0,1
0.01334814,0,0,0,1
0.01334822,1,0,0,1
0.01336248,0,0,0,1
0.01336256,1,0,0,1
0.01337682,0,0,0,1
0.0133769,1,0,0,1
0.01339114,0,0,0,1
0.01339122,1,0,0,1
0.01340548,0,1,0,1
0.01340556,1,1,0,1
0.01341798,1,0,0,1
0.0134198,0,0,0,1
0.01341982,0,0,1,1
0.0134199,1,0,1,1
0.01343232,1,0,0,1
0.01343414,0,0,0,1
0.01343422,1,0,0,1
0.01344848,0,0,0,1
0.01344856,1,0,0,1
0.0134628,0,0,0,1
0.0134629,1,0,0,1
0.01347714,0,0,0,1
0.01347722,1,0,0,1
0.01349148,0,0,0,1
0.01349156,1,0,0,1
0.0135058,0,0,0,1
0.0135059,1,0,0,1
0.01352014,0,0,1,1
0.01352022,1,0,1,1
0.01353264,1,0,0,1
0.01353448,0,0,0,1
0.01353456,1,0,0,1
0.0135488,0,0,0,1
0.0135489,1,0,0,1
0.01356314,0,0,0,1
0.01356322,1,0,0,1
0.01357748,0,0,0,1
0.01357756,1,0,0,1
0.0135918,0,0,0,1
0.0135919,1,0,0,1
0.01360614,0,0,0,1
0.01360622,1,0,0,1
0.01362048,0,0,0,1
0.01362056,1,0,0,1
0.0136348,0,0,0,1
0.0136349,1,0,0,1
0.01364914,0,0,0,1
0.01364922,1,0,0,1
0.01366348,0,0,0,1
0.01366356,1,0,0,1
0.0136778,0,0,0,1
0.01367788,1,0,0,1
0.01369214,0,0,1,1
0.01369222,1,0,1,1
0.01370464,1,0,0,1
0.01370648,0,0,0,1
0.01370656,1,0,0,1
0.0137208,0,0,0,1
0.01372088,1,0,0,1
0.01373514,0,0,0,1
0.01373522,1,0,0,1
0.01374948,0,0,0,1
0.01374956,1,0,0,1
0.0137638,0,0,0,1
0.01376388,1,0,0,1
0.01377814,0,0,0,1
0.01377822,1,0,0,1
0.01379246,0,0,0,1
0.01379256,1,0,0,1
0.0138068,0,0,0,1
0.01380688,1,0,0,1
0.01382114,0,0,0,1
0.01382122,1,0,0,1
0.01383546,0,0,0,1
0.01383556,1,0,0,1
0.0138498,0,0,0,1
0.01384988,1,0,0,1
0.01386414,0,0,0,1
0.01386422,1,0,0,1
0.01387846,0,0,0,1
0.01387856,1,0,0,1
0.0138928,0,0,0,1
0.01389288,1,0,0,1
0.01390714,0,0,0,1
0.01390722,1,0,0,1
0.01392146,0,0,0,1
0.01392156,1,0,0,1
0.0139358,0,0,0,1
0.01393588,1,0,0,1
0.01395014,0,0,0,1
0.01395022,1,0,0,1
0.01396446,0,0,0,1
0.01396456,1,0,0,1
0.0139788,0,0,0,1
0.01397888,1,0,0,1
0.01399314,0,0,0,1
0.01399322,1,0,0,1
0.01400746,0,0,0,1
0.01400756,1,0,0,1
0.0140218,0,0,0,1
0.01402188,1,0,0,1
0.01403614,0,0,0,1
0.01403622,1,0,0,1
0.01405046,0,0,0,1
0.01405056,1,0,0,1
0.0140648,0,0,0,1
0.01406488,1,0,0,1
0.01407914,0,0,0,1
0.01407922,1,0,0,1
0.01409346,0,0,0,1
0.01409354,1,0,0,1
0.0141078,0,0,0,1
0.01410788,1,0,0,1
0.01412214,0,0,0,1
0.01412222,1,0,0,1
0.01413646,0,0,0,1
0.01413654,1,0,0,1
0.0141508,0,0,0,1
0.01415088,1,0,0,1
0.01416512,0,0,0,1
0.01416522,1,0,0,1
0.01417946,0,0,0,1
0.01417954,1,0,0,1
0.0141938,0,0,0,1
0.01419388,1,0,0,1
0.01420812,0,0,0,1
0.01420822,1,0,0,1
0.01422246,0,0,0,1
0.01422254,1,0,0,1
0.0142368,0,0,0,1
0.01423688,1,0,0,1
0.01425112,0,0,0,1
0.01425122,1,0,0,1
0.01426546,0,0,0,1
0.01426554,1,0,0,1
0.0142798,0,0,0,1
0.01427988,1,0,0,1
0.01429412,0,0,0,1
0.01429422,1,0,0,1
0.01430846,0,0,0,1
0.01430854,1,0,0,1
0.0143228,0,0,0,1
0.01432288,1,0,0,1
0.01433712,0,0,0,1
0.01433722,1,0,0,1
0.01435146,0,0,0,1
0.01435154,1,0,0,1
0.0143658,0,0,0,1
0.01436588,1,0,0,1
0.01438012,0,0,0,1
0.01438022,1,0,0,1
0.01439446,0,0,0,1
0.01439454,1,0,0,1
0.0144088,0,0,0,1
0.01440888,1,0,0,1
0.01442312,0,0,0,1
0.0144232,1,0,0,1
0.01443746,0,0,0,1
0.01443754,1,0,0,1
0.0144518,0,0,0,1
0.01445188,1,0,0,1
0.01446612,0,0,0,1
0.0144662,1,0,0,1
0.01448046,0,0,0,1
0.01448054,1,0,0,1
0.0144948,0,0,0,1
0.01449488,1,0,0,1
0.01450912,0,0,0,1
0.0145092,1,0,0,1
0.01452346,0,0,0,1
0.01452354,1,0,0,1
0.01453778,0,0,0,1
0.01453788,1,0,0,1
0.01455212,0,0,0,1
0.0145522,1,0,0,1
0.01456646,0,0,0,1
0.01456654,1,0,0,1
0.01458078,0,0,0,1
0.01458088,1,0,0,1
0.01459512,0,0,0,1
0.0145952,1,0,0,1
0.01460946,0,0,0,1
0.01460954,1,0,0,1
0.01462378,0,0,0,1
0.01462388,1,0,0,1
0.01463812,0,0,0,1
0.0146382,1,0,0,1
0.01465246,0,0,0,1
0.01465254,1,0,0,1
0.01466678,0,0,0,1
0.01466688,1,0,0,1
0.01468112,0,0,0,1
0.0146812,1,0,0,1
0.01469546,0,0,0,1
0.01469554,1,0,0,1
0.01470978,0,0,0,1
0.01470988,1,0,0,1
0.01472412,0,0,0,1
0.0147242,1,0,0,1
0.01473846,0,0,0,1
0.01473854,1,0,0,1
0.01475278,0,0,0,1
0.01475288,1,0,0,1
0.01476712,0,0,0,1
0.0147672,1,0,0,1
0.01478146,0,0,0,1
0.01478154,1,0,0,1
0.01479578,0,0,0,1
0.01479586,1,0,0,1
0.01481012,0,0,0,1
0.0148102,1,0,0,1
0.01482446,0,0,0,1
0.01482454,1,0,0,1
0.01483878,0,0,0,1
0.01483886,1,0,0,1
0.01485312,0,0,0,1
0.0148532,1,0,0,1
0.01486746,0,0,0,1
0.01486754,1,0,0,1
0.01488178,0,0,0,1
0.01488186,1,0,0,1
0.01489612,0,0,0,1
0.0148962,1,0,0,1
0.01491044,0,0,0,1
0.01491054,1,0,0,1
0.01492478,0,0,0,1
0.01492486,1,0,0,1
0.01493912,0,0,0,1
0.0149392,1,0,0,1
0.01495344,0,0,0,1
0.01495354,1,0,0,1
0.01496778,0,0,0,1
0.01496786,1,0,0,1
0.01498212,0,0,0,1
0.0149822,1,0,0,1
0.01499644,0,0,0,1
0.01499654,1,0,0,1
0.01501078,0,0,0,1
0.01501086,1,0,0,1
0.01502512,0,0,0,1
0.0150252,1,0,0,1
0.01503944,0,0,0,1
0.01503954,1,0,0,1
0.01505378,0,0,0,1
0.01505386,1,0,0,1
0.01506812,0,0,0,1
0.0150682,1,0,0,1
0.01508244,0,0,0,1
0.01508254,1,0,0,1
0.01509678,0,0,0,1
0.01509686,1,0,0,1
0.01511112,0,0,0,1
0.0151112,1,0,0,1
0.01512544,0,0,0,1
0.01512554,1,0,0,1
0.01513978,0,0,0,1
0.01513986,1,0,0,1
0.01515412,0,0,0,1
0.0151542,1,0,0,1
0.01516844,0,0,0,1
0.01516852,1,0,0,1
0.01518278,0,0,0,1
0.01518286,1,0,0,1
0.01519712,0,0,0,1
0.0151972,1,0,0,1
0.01521144,0,0,0,1
0.01521152,1,0,0,1
0.01522578,0,0,0,1
0.01522586,1,0,0,1
0.01524012,0,0,0,1
0.0152402,1,0,0,1
0.01525444,0,0,0,1
0.01525452,1,0,0,1
0.01526878,0,0,0,1
0.01526886,1,0,0,1
0.0152831,0,0,0,1
0.0152832,1,0,0,1
0.01529744,0,0,0,1
0.01529752,1,0,0,1
0.01531178,0,0,0,1
0.01531186,1,0,0,1
0.0153261,0,0,0,1
0.0153262,1,0,0,1
0.01534044,0,0,0,1
0.01534052,1,0,0,1
0.01535478,0,0,0,1
0.01535486,1,0,0,1
0.0153691,0,0,0,1
0.0153692,1,0,0,1
0.01538344,0,0,0,1
0.01538352,1,0,0,1
0.01539778,0,0,0,1
0.01539786,1,0,0,1
0.0154121,0,0,0,1
0.0154122,1,0,0,1
0.01542644,0,0,0,1
0.01542652,1,0,0,1
0.01544078,0,0,0,1
0.01544086,1,0,0,1
0.0154551,0,0,0,1
0.0154552,1,0,0,1
0.01546944,0,0,0,1
0.01546952,1,0,0,1
0.01548378,0,0,0,1
0.01548386,1,0,0,1
0.0154981,0,0,0,1
0.0154982,1,0,0,1
0.01551244,0,0,0,1
0.01551252,1,0,0,1
0.01552678,0,0,0,1
0.01552686,1,0,0,1
0.0155411,0,0,0,1
0.01554118,1,0,0,1
0.01555544,0,0,0,1
0.01555552,1,0,0,1
0.01556978,0,0,0,1
0.01556986,1,0,0,1
0.0155841,0,0,0,1
0.01558418,1,0,0,1
0.01559844,0,0,0,1
0.01559852,1,0,0,1
0.01561278,0,0,0,1
0.01561286,1,0,0,1
0.0156271,0,0,0,1
0.01562718,1,0,0,1
0.01564144,0,0,0,1
0.01564152,1,0,0,1
0.01565576,0,0,0,1
0.01565586,1,0,0,1
0.0156701,0,0,0,1
0.01567018,1,0,0,1
0.01568444,0,0,0,1
0.01568452,1,0,0,1
0.01569876,0,0,0,1
0.01569886,1,0,0,1
0.0157131,0,0,0,1
0.01571318,1,0,0,1
0.01572744,0,0,0,1
0.01572752,1,0,0,1
0.01574176,0,0,0,1
0.01574186,1,0,0,1
0.0157561,0,0,0,1
0.01575618,1,0,0,1
0.01577044,0,0,0,1
0.01577052,1,0,0,1
0.01578476,0,0,0,1
0.01578486,1,0,0,1
0.0157991,0,0,0,1
0.01579918,1,0,0,1
0.01581344,0,0,0,1
0.01581352,1,0,0,1
0.01582776,0,0,0,1
0.01582786,1,0,0,1
0.0158421,0,0,0,1
0.01584218,1,0,0,1
0.01585644,0,0,0,1
0.01585652,1,0,0,1
0.01587076,0,0,0,1
0.01587086,1,0,0,1
0.0158851,0,0,0,1
0.01588518,1,0,0,1
0.01589944,0,0,0,1
0.01589952,1,0,0,1
0.01591376,0,0,0,1
0.01591384,1,0,0,1
0.0159281,0,0,0,1
0.01592818,1,0,0,1
0.01594244,0,0,0,1
0.01594252,1,0,0,1
0.01595676,0,0,0,1
0.01595684,1,0,0,1
0.0159711,0,0,0,1
0.01597118,1,0,0,1
0.01598544,0,0,0,1
0.01598552,1,0,0,1
0.01599976,0,0,0,1
0.01599984,1,0,0,1
0.0160141,0,0,0,1
0.01601418,1,0,0,1
0.01602842,0,0,0,1
0.01602852,1,0,0,1
0.01604276,0,0,0,1
0.01604284,1,0,0,1
0.0160571,0,0,0,1
0.01605718,1,0,0,1
0.01607142,0,0,0,1
0.01607152,1,0,0,1
0.01608576,0,0,0,1
0.01608584,1,0,0,1
0.0161001,0,0,0,1
0.01610018,1,0,0,1
0.01611442,0,0,0,1
0.01611452,1,0,0,1
0.01612876,0,0,0,1
0.01612884,1,0,0,1
0.0161431,0,0,0,1
0.01614318,1,0,0,1
0.01615742,0,0,0,1
0.01615752,1,0,0,1
0.01617176,0,0,0,1
0.01617184,1,0,0,1
0.0161861,0,0,0,1
0.01618618,1,0,0,1
0.01620042,0,0,0,1
0.01620052,1,0,0,1
0.01621476,0,0,0,1
0.01621484,1,0,0,1
0.0162291,0,0,0,1
0.01622918,1,0,0,1
0.01624342,0,0,0,1
0.0162435,1,0,0,1
0.01625776,0,0,0,1
0.01625784,1,0,0,1
0.0162721,0,0,0,1
0.01627218,1,0,0,1
0.01628642,0,0,0,1
0.0162865,1,0,0,1
0.01630076,0,0,0,1
0.01630084,1,0,0,1
0.0163151,0,0,0,1
0.01631518,1,0,0,1
0.01632942,0,0,0,1
0.0163295,1,0,0,1
0.01634376,0,0,0,1
0.01634384,1,0,0,1
0.0163581,0,0,0,1
0.01635818,1,0,0,1
0.01637242,0,0,0,1
0.0163725,1,0,0,1
0.01638676,0,0,0,1
0.01638684,1,0,0,1
0.01640108,0,0,0,1
0.01640118,1,0,0,1
0.01641542,0,0,0,1
0.0164155,1,0,0,1
0.01642976,0,0,0,1
0.01642984,1,0,0,1
0.01644408,0,0,0,1
0.01644418,1,0,0,1
0.01645842,0,0,0,1
0.0164585,1,0,0,1
0.01647276,0,0,0,1
0.01647284,1,0,0,1
0.01648708,0,0,0,1
0.01648718,1,0,0,1
0.01650142,0,0,0,1
0.0165015,1,0,0,1
0.01651576,0,0,0,1
0.01651584,1,0,0,1
0.01653008,0,0,0,1
0.01653018,1,0,0,1
0.01654442,0,0,0,1
0.0165445,1,0,0,1
0.01655876,0,0,0,1
0.01655884,1,0,0,1
0.01657308,0,0,0,1
0.01657318,1,0,0,1
0.01658742,0,0,0,1
0.0165875,1,0,0,1
0.01660176,0,0,0,1
0.01660184,1,0,0,1
0.01661608,0,0,0,1
0.01661616,1,0,0,1
0.01663042,0,0,0,1
0.0166305,1,0,0,1
0.01664476,0,0,0,1
0.01664484,1,0,0,1
0.01665908,0,0,0,1
0.01665916,1,0,0,1
0.01667342,0,0,0,1
0.0166735,1,0,0,1
0.01668776,0,0,0,1
0.01668784,1,0,0,1
0.01670208,0,0,0,1
0.01670216,1,0,0,1
0.01671642,0,0,0,1
0.0167165,1,0,0,1
0.01673076,0,0,0,1
0.01673084,1,0,0,1
0.01674508,0,0,0,1
0.01674516,1,0,0,1
0.01675942,0,0,0,1
0.0167595,1,0,0,1
0.01677374,0,0,0,1
0.01677384,1,0,0,1
0.01678808,0,0,0,1
0.01678816,1,0,0,1
0.01680242,0,0,0,1
0.0168025,1,0,0,1
